CollectionTime,Value,ParameterName,UnitName,Location
2000-05-25 00:00:00,0.4,,ft,Cell2-PS
1998-01-13 00:00:00,0.66,,ft,Cell2-LDS
2000-05-26 00:00:00,0.4,,ft,Cell2-PS
2000-05-30 00:00:00,0.3,,ft,Cell2-PS
2000-05-31 00:00:00,0.3,,ft,Cell2-PS
2000-06-01 00:00:00,0.4,,ft,Cell2-PS
2000-06-02 00:00:00,0.4,,ft,Cell2-PS
2000-06-06 00:00:00,0.2,,ft,Cell2-PS
2000-06-07 00:00:00,0.3,,ft,Cell2-PS
2000-06-08 00:00:00,0.3,,ft,Cell2-PS
2000-06-09 00:00:00,0.3,,ft,Cell2-PS
2000-06-12 00:00:00,0.3,,ft,Cell2-PS
1998-01-14 00:00:00,0.68,,ft,Cell2-LDS
2000-06-13 00:00:00,0.3,,ft,Cell2-PS
2000-06-14 00:00:00,0.3,,ft,Cell2-PS
2000-06-15 00:00:00,0.4,,ft,Cell2-PS
2000-06-16 00:00:00,0.3,,ft,Cell2-PS
2000-06-19 00:00:00,0.3,,ft,Cell2-PS
2000-06-20 00:00:00,0.3,,ft,Cell2-PS
2000-06-21 00:00:00,0.4,,ft,Cell2-PS
2000-06-22 00:00:00,0.3,,ft,Cell2-PS
2000-06-23 00:00:00,0.3,,ft,Cell2-PS
2000-06-24 00:00:00,0.3,,ft,Cell2-PS
1998-01-15 00:00:00,0.51,,ft,Cell2-LDS
2000-06-26 00:00:00,0.4,,ft,Cell2-PS
2000-06-27 00:00:00,0.4,,ft,Cell2-PS
2000-06-28 00:00:00,0.4,,ft,Cell2-PS
2000-06-29 00:00:00,0.4,,ft,Cell2-PS
2000-06-30 00:00:00,0.4,,ft,Cell2-PS
2000-04-03 00:00:00,0.9,,ft,Cell2-LCS
2000-04-04 00:00:00,0.9,,ft,Cell2-LCS
2000-04-05 00:00:00,2.2,,ft,Cell2-LCS
2000-04-06 00:00:00,4.6,,ft,Cell2-LCS
2000-04-07 00:00:00,2.0,,ft,Cell2-LCS
1998-01-19 00:00:00,0.63,,ft,Cell2-LDS
2000-04-10 00:00:00,1.4,,ft,Cell2-LCS
2000-04-11 00:00:00,0.8,,ft,Cell2-LCS
2000-04-12 00:00:00,0.8,,ft,Cell2-LCS
2000-04-13 00:00:00,0.7,,ft,Cell2-LCS
2000-04-14 00:00:00,0.7,,ft,Cell2-LCS
2000-04-17 00:00:00,1.5,,ft,Cell2-LCS
2000-04-18 00:00:00,0.8,,ft,Cell2-LCS
2000-04-19 00:00:00,0.7,,ft,Cell2-LCS
2000-04-20 00:00:00,0.7,,ft,Cell2-LCS
2000-04-24 00:00:00,1.1,,ft,Cell2-LCS
1998-01-20 00:00:00,0.66,,ft,Cell2-LDS
2000-04-25 00:00:00,0.9,,ft,Cell2-LCS
2000-04-26 00:00:00,0.8,,ft,Cell2-LCS
2000-04-27 00:00:00,0.7,,ft,Cell2-LCS
2000-04-28 00:00:00,0.7,,ft,Cell2-LCS
2000-05-01 00:00:00,1.0,,ft,Cell2-LCS
2000-05-02 00:00:00,1.5,,ft,Cell2-LCS
2000-05-03 00:00:00,0.9,,ft,Cell2-LCS
2000-05-04 00:00:00,0.9,,ft,Cell2-LCS
2000-05-05 00:00:00,0.8,,ft,Cell2-LCS
2000-05-08 00:00:00,0.7,,ft,Cell2-LCS
1998-01-21 00:00:00,0.68,,ft,Cell2-LDS
2000-05-09 00:00:00,0.7,,ft,Cell2-LCS
2000-05-10 00:00:00,0.7,,ft,Cell2-LCS
2000-05-11 00:00:00,0.7,,ft,Cell2-LCS
2000-05-12 00:00:00,0.6,,ft,Cell2-LCS
2000-05-15 00:00:00,0.9,,ft,Cell2-LCS
2000-05-16 00:00:00,0.6,,ft,Cell2-LCS
2000-05-17 00:00:00,0.7,,ft,Cell2-LCS
2000-05-18 00:00:00,0.7,,ft,Cell2-LCS
2000-05-19 00:00:00,0.8,,ft,Cell2-LCS
2000-05-22 00:00:00,0.8,,ft,Cell2-LCS
1998-01-22 00:00:00,0.5,,ft,Cell2-LDS
2000-05-23 00:00:00,0.8,,ft,Cell2-LCS
2000-05-24 00:00:00,0.7,,ft,Cell2-LCS
2000-05-25 00:00:00,0.7,,ft,Cell2-LCS
2000-05-26 00:00:00,0.6,,ft,Cell2-LCS
2000-05-30 00:00:00,1.2,,ft,Cell2-LCS
2000-05-31 00:00:00,0.8,,ft,Cell2-LCS
2000-06-01 00:00:00,0.7,,ft,Cell2-LCS
2000-06-02 00:00:00,0.6,,ft,Cell2-LCS
2000-06-06 00:00:00,1.1,,ft,Cell2-LCS
2000-06-07 00:00:00,0.7,,ft,Cell2-LCS
1998-01-26 00:00:00,0.61,,ft,Cell2-LDS
2000-06-08 00:00:00,0.6,,ft,Cell2-LCS
2000-06-09 00:00:00,0.6,,ft,Cell2-LCS
2000-06-12 00:00:00,0.6,,ft,Cell2-LCS
2000-06-13 00:00:00,0.7,,ft,Cell2-LCS
2000-06-14 00:00:00,0.6,,ft,Cell2-LCS
2000-06-15 00:00:00,0.6,,ft,Cell2-LCS
2000-06-16 00:00:00,0.6,,ft,Cell2-LCS
2000-06-19 00:00:00,0.6,,ft,Cell2-LCS
2000-06-20 00:00:00,0.6,,ft,Cell2-LCS
2000-06-21 00:00:00,0.6,,ft,Cell2-LCS
1996-12-09 00:00:00,1.92,,ft,Cell1-LCS
1998-01-27 00:00:00,0.63,,ft,Cell2-LDS
2000-06-22 00:00:00,0.6,,ft,Cell2-LCS
2000-06-23 00:00:00,0.6,,ft,Cell2-LCS
2000-06-24 00:00:00,0.6,,ft,Cell2-LCS
2000-06-26 00:00:00,0.7,,ft,Cell2-LCS
2000-06-27 00:00:00,0.6,,ft,Cell2-LCS
2000-06-28 00:00:00,0.8,,ft,Cell2-LCS
2000-06-29 00:00:00,1.0,,ft,Cell2-LCS
2000-06-30 00:00:00,1.2,,ft,Cell2-LCS
2000-04-03 00:00:00,0.8,,ft,Cell1-LCS
2000-04-04 00:00:00,0.7,,ft,Cell1-LCS
1998-01-28 00:00:00,0.66,,ft,Cell2-LDS
2000-04-05 00:00:00,0.9,,ft,Cell1-LCS
2000-04-06 00:00:00,0.6,,ft,Cell1-LCS
2000-04-07 00:00:00,0.6,,ft,Cell1-LCS
2000-04-10 00:00:00,0.7,,ft,Cell1-LCS
2000-04-11 00:00:00,0.7,,ft,Cell1-LCS
2000-04-12 00:00:00,0.7,,ft,Cell1-LCS
2000-04-13 00:00:00,0.6,,ft,Cell1-LCS
2000-04-14 00:00:00,0.6,,ft,Cell1-LCS
2000-04-17 00:00:00,0.9,,ft,Cell1-LCS
2000-04-18 00:00:00,0.6,,ft,Cell1-LCS
1998-01-29 00:00:00,0.68,,ft,Cell2-LDS
2000-04-19 00:00:00,0.6,,ft,Cell1-LCS
2000-04-20 00:00:00,0.6,,ft,Cell1-LCS
2000-04-24 00:00:00,0.9,,ft,Cell1-LCS
2000-04-25 00:00:00,0.8,,ft,Cell1-LCS
2000-04-26 00:00:00,0.6,,ft,Cell1-LCS
2000-04-27 00:00:00,0.6,,ft,Cell1-LCS
2000-04-28 00:00:00,0.6,,ft,Cell1-LCS
2000-05-01 00:00:00,0.8,,ft,Cell1-LCS
2000-05-02 00:00:00,0.6,,ft,Cell1-LCS
2000-05-03 00:00:00,0.9,,ft,Cell1-LCS
1998-01-30 00:00:00,0.51,,ft,Cell2-LDS
2000-05-04 00:00:00,0.6,,ft,Cell1-LCS
2000-05-05 00:00:00,0.6,,ft,Cell1-LCS
2000-05-08 00:00:00,0.6,,ft,Cell1-LCS
2000-05-09 00:00:00,0.6,,ft,Cell1-LCS
2000-05-10 00:00:00,0.5,,ft,Cell1-LCS
2000-05-11 00:00:00,0.6,,ft,Cell1-LCS
2000-05-12 00:00:00,0.3,,ft,Cell1-LCS
2000-05-15 00:00:00,0.7,,ft,Cell1-LCS
2000-05-16 00:00:00,0.6,,ft,Cell1-LCS
2000-05-17 00:00:00,0.6,,ft,Cell1-LCS
1998-02-02 00:00:00,0.58,,ft,Cell2-LDS
2000-05-18 00:00:00,0.6,,ft,Cell1-LCS
2000-05-19 00:00:00,0.6,,ft,Cell1-LCS
2000-05-22 00:00:00,0.7,,ft,Cell1-LCS
2000-05-23 00:00:00,0.7,,ft,Cell1-LCS
2000-05-24 00:00:00,0.6,,ft,Cell1-LCS
2000-05-25 00:00:00,0.6,,ft,Cell1-LCS
2000-05-26 00:00:00,0.6,,ft,Cell1-LCS
2000-05-30 00:00:00,0.5,,ft,Cell1-LCS
2000-05-31 00:00:00,0.5,,ft,Cell1-LCS
2000-06-01 00:00:00,0.5,,ft,Cell1-LCS
1998-02-03 00:00:00,0.62,,ft,Cell2-LDS
2000-06-02 00:00:00,0.5,,ft,Cell1-LCS
2000-06-06 00:00:00,0.3,,ft,Cell1-LCS
2000-06-07 00:00:00,0.5,,ft,Cell1-LCS
2000-06-08 00:00:00,0.5,,ft,Cell1-LCS
2000-06-09 00:00:00,0.5,,ft,Cell1-LCS
2000-06-12 00:00:00,0.5,,ft,Cell1-LCS
2000-06-13 00:00:00,0.5,,ft,Cell1-LCS
2000-06-14 00:00:00,0.5,,ft,Cell1-LCS
2000-06-15 00:00:00,0.5,,ft,Cell1-LCS
2000-06-16 00:00:00,0.5,,ft,Cell1-LCS
1998-02-04 00:00:00,0.64,,ft,Cell2-LDS
2000-06-19 00:00:00,0.5,,ft,Cell1-LCS
2000-06-20 00:00:00,0.5,,ft,Cell1-LCS
2000-06-21 00:00:00,0.5,,ft,Cell1-LCS
2000-06-22 00:00:00,0.5,,ft,Cell1-LCS
2000-06-23 00:00:00,0.5,,ft,Cell1-LCS
2000-06-24 00:00:00,0.5,,ft,Cell1-LCS
2000-06-26 00:00:00,0.6,,ft,Cell1-LCS
2000-06-27 00:00:00,0.5,,ft,Cell1-LCS
2000-06-28 00:00:00,0.6,,ft,Cell1-LCS
2000-06-29 00:00:00,0.6,,ft,Cell1-LCS
1998-02-05 00:00:00,0.68,,ft,Cell2-LDS
2000-06-30 00:00:00,0.5,,ft,Cell1-LCS
2000-04-03 00:00:00,0.2,,ft,Cell1-PS
2000-04-04 00:00:00,0.2,,ft,Cell1-PS
2000-04-05 00:00:00,0.2,,ft,Cell1-PS
2000-04-06 00:00:00,0.2,,ft,Cell1-PS
2000-04-07 00:00:00,0.2,,ft,Cell1-PS
2000-04-10 00:00:00,0.2,,ft,Cell1-PS
2000-04-11 00:00:00,0.2,,ft,Cell1-PS
2000-04-12 00:00:00,0.2,,ft,Cell1-PS
2000-04-13 00:00:00,0.2,,ft,Cell1-PS
1998-02-06 00:00:00,0.51,,ft,Cell2-LDS
2000-04-14 00:00:00,0.2,,ft,Cell1-PS
2000-04-17 00:00:00,0.2,,ft,Cell1-PS
2000-04-18 00:00:00,0.2,,ft,Cell1-PS
2000-04-19 00:00:00,0.2,,ft,Cell1-PS
2000-04-20 00:00:00,0.2,,ft,Cell1-PS
2000-04-24 00:00:00,0.2,,ft,Cell1-PS
2000-04-25 00:00:00,0.2,,ft,Cell1-PS
2000-04-26 00:00:00,0.3,,ft,Cell1-PS
2000-04-27 00:00:00,0.2,,ft,Cell1-PS
2000-04-28 00:00:00,0.2,,ft,Cell1-PS
1998-02-10 00:00:00,0.61,,ft,Cell2-LDS
2000-05-01 00:00:00,0.2,,ft,Cell1-PS
2000-05-02 00:00:00,0.2,,ft,Cell1-PS
2000-05-03 00:00:00,0.2,,ft,Cell1-PS
2000-05-04 00:00:00,0.2,,ft,Cell1-PS
2000-05-05 00:00:00,0.2,,ft,Cell1-PS
2000-05-08 00:00:00,0.2,,ft,Cell1-PS
2000-05-09 00:00:00,0.2,,ft,Cell1-PS
2000-05-10 00:00:00,0.2,,ft,Cell1-PS
2000-05-11 00:00:00,0.2,,ft,Cell1-PS
2000-05-12 00:00:00,0.2,,ft,Cell1-PS
1996-12-10 00:00:00,1.9,,ft,Cell1-LCS
1998-02-11 00:00:00,0.63,,ft,Cell2-LDS
2000-05-15 00:00:00,0.2,,ft,Cell1-PS
2000-05-16 00:00:00,0.2,,ft,Cell1-PS
2000-05-17 00:00:00,0.2,,ft,Cell1-PS
2000-05-18 00:00:00,0.2,,ft,Cell1-PS
2000-05-19 00:00:00,0.1,,ft,Cell1-PS
2000-05-22 00:00:00,0.1,,ft,Cell1-PS
2000-05-23 00:00:00,0.2,,ft,Cell1-PS
2000-05-24 00:00:00,0.2,,ft,Cell1-PS
2000-05-25 00:00:00,0.2,,ft,Cell1-PS
2000-05-26 00:00:00,0.2,,ft,Cell1-PS
1998-02-12 00:00:00,0.66,,ft,Cell2-LDS
2000-05-30 00:00:00,0.3,,ft,Cell1-PS
2000-05-31 00:00:00,0.2,,ft,Cell1-PS
2000-06-01 00:00:00,0.2,,ft,Cell1-PS
2000-06-02 00:00:00,0.2,,ft,Cell1-PS
2000-06-06 00:00:00,0.2,,ft,Cell1-PS
2000-06-07 00:00:00,0.2,,ft,Cell1-PS
2000-06-08 00:00:00,0.2,,ft,Cell1-PS
2000-06-09 00:00:00,0.2,,ft,Cell1-PS
2000-06-12 00:00:00,0.2,,ft,Cell1-PS
2000-06-13 00:00:00,0.2,,ft,Cell1-PS
1998-02-13 00:00:00,0.69,,ft,Cell2-LDS
2000-06-14 00:00:00,0.2,,ft,Cell1-PS
2000-06-15 00:00:00,0.2,,ft,Cell1-PS
2000-06-16 00:00:00,0.4,,ft,Cell1-PS
2000-06-19 00:00:00,0.2,,ft,Cell1-PS
2000-06-20 00:00:00,0.2,,ft,Cell1-PS
2000-06-21 00:00:00,0.2,,ft,Cell1-PS
2000-06-22 00:00:00,0.2,,ft,Cell1-PS
2000-06-23 00:00:00,0.2,,ft,Cell1-PS
2000-06-24 00:00:00,0.2,,ft,Cell1-PS
2000-06-26 00:00:00,0.2,,ft,Cell1-PS
1998-02-16 00:00:00,0.58,,ft,Cell2-LDS
2000-06-27 00:00:00,0.2,,ft,Cell1-PS
2000-06-28 00:00:00,0.2,,ft,Cell1-PS
2000-06-29 00:00:00,0.2,,ft,Cell1-PS
2000-06-30 00:00:00,0.2,,ft,Cell1-PS
2000-04-03 00:00:00,0.3,,ft,Cell1-LDS
2000-04-04 00:00:00,0.5,,ft,Cell1-LDS
2000-04-05 00:00:00,0.3,,ft,Cell1-LDS
2000-04-06 00:00:00,0.3,,ft,Cell1-LDS
2000-04-07 00:00:00,0.3,,ft,Cell1-LDS
2000-04-10 00:00:00,0.3,,ft,Cell1-LDS
1998-02-17 00:00:00,0.6,,ft,Cell2-LDS
2000-04-11 00:00:00,0.3,,ft,Cell1-LDS
2000-04-12 00:00:00,0.3,,ft,Cell1-LDS
2000-04-13 00:00:00,0.3,,ft,Cell1-LDS
2000-04-14 00:00:00,0.3,,ft,Cell1-LDS
2000-04-17 00:00:00,0.6,,ft,Cell1-LDS
2000-04-18 00:00:00,0.3,,ft,Cell1-LDS
2000-04-19 00:00:00,0.3,,ft,Cell1-LDS
2000-04-20 00:00:00,0.3,,ft,Cell1-LDS
2000-04-24 00:00:00,0.3,,ft,Cell1-LDS
2000-04-25 00:00:00,0.4,,ft,Cell1-LDS
1998-02-18 00:00:00,0.63,,ft,Cell2-LDS
2000-04-26 00:00:00,0.4,,ft,Cell1-LDS
2000-04-27 00:00:00,0.3,,ft,Cell1-LDS
2000-04-28 00:00:00,0.4,,ft,Cell1-LDS
2000-05-01 00:00:00,0.6,,ft,Cell1-LDS
2000-05-02 00:00:00,0.4,,ft,Cell1-LDS
2000-05-03 00:00:00,0.3,,ft,Cell1-LDS
2000-05-04 00:00:00,0.3,,ft,Cell1-LDS
2000-05-05 00:00:00,0.4,,ft,Cell1-LDS
2000-05-08 00:00:00,0.4,,ft,Cell1-LDS
2000-05-09 00:00:00,0.4,,ft,Cell1-LDS
1998-02-19 00:00:00,0.65,,ft,Cell2-LDS
2000-05-10 00:00:00,0.3,,ft,Cell1-LDS
2000-05-11 00:00:00,0.3,,ft,Cell1-LDS
2000-05-12 00:00:00,0.4,,ft,Cell1-LDS
2000-05-15 00:00:00,0.4,,ft,Cell1-LDS
2000-05-16 00:00:00,0.4,,ft,Cell1-LDS
2000-05-17 00:00:00,0.4,,ft,Cell1-LDS
2000-05-18 00:00:00,0.4,,ft,Cell1-LDS
2000-05-19 00:00:00,0.6,,ft,Cell1-LDS
2000-05-22 00:00:00,0.6,,ft,Cell1-LDS
2000-05-23 00:00:00,0.6,,ft,Cell1-LDS
1998-02-20 00:00:00,0.66,,ft,Cell2-LDS
2000-05-24 00:00:00,0.7,,ft,Cell1-LDS
2000-05-25 00:00:00,0.3,,ft,Cell1-LDS
2000-05-26 00:00:00,0.3,,ft,Cell1-LDS
2000-05-30 00:00:00,0.3,,ft,Cell1-LDS
2000-05-31 00:00:00,0.3,,ft,Cell1-LDS
2000-06-01 00:00:00,0.3,,ft,Cell1-LDS
2000-06-02 00:00:00,0.3,,ft,Cell1-LDS
2000-06-06 00:00:00,0.4,,ft,Cell1-LDS
2000-06-07 00:00:00,0.3,,ft,Cell1-LDS
2000-06-08 00:00:00,0.3,,ft,Cell1-LDS
1998-02-23 00:00:00,0.74,,ft,Cell2-LDS
2000-06-09 00:00:00,0.3,,ft,Cell1-LDS
2000-06-12 00:00:00,0.3,,ft,Cell1-LDS
2000-06-13 00:00:00,0.3,,ft,Cell1-LDS
2000-06-14 00:00:00,0.3,,ft,Cell1-LDS
2000-06-15 00:00:00,0.3,,ft,Cell1-LDS
2000-06-16 00:00:00,0.4,,ft,Cell1-LDS
2000-06-19 00:00:00,0.4,,ft,Cell1-LDS
2000-06-20 00:00:00,0.4,,ft,Cell1-LDS
2000-06-21 00:00:00,0.3,,ft,Cell1-LDS
2000-06-22 00:00:00,0.3,,ft,Cell1-LDS
1998-02-25 00:00:00,0.6,,ft,Cell2-LDS
2000-06-23 00:00:00,0.3,,ft,Cell1-LDS
2000-06-24 00:00:00,0.3,,ft,Cell1-LDS
2000-06-26 00:00:00,0.3,,ft,Cell1-LDS
2000-06-27 00:00:00,0.3,,ft,Cell1-LDS
2000-06-28 00:00:00,0.3,,ft,Cell1-LDS
2000-06-29 00:00:00,0.4,,ft,Cell1-LDS
2000-06-30 00:00:00,0.3,,ft,Cell1-LDS
2000-06-01 00:00:00,-99.0,,ft,L3-45
2001-03-21 00:00:00,25.53,,ft,BP-1
2001-03-21 00:00:00,46.82,,ft,BP-10
1996-12-11 00:00:00,1.88,,ft,Cell1-LCS
1998-02-26 00:00:00,0.63,,ft,Cell2-LDS
2001-03-21 00:00:00,-99.0,,ft,BP-10A
2001-03-21 00:00:00,39.83,,ft,BP-11
2001-03-21 00:00:00,-99.0,,ft,BP-11A
2001-03-21 00:00:00,39.03,,ft,BP-12
2001-03-21 00:00:00,-99.0,,ft,BP-12A
2001-03-21 00:00:00,39.21,,ft,BP-13
2001-03-21 00:00:00,-99.0,,ft,BP-13A
2001-03-21 00:00:00,24.32,,ft,BP-2
2001-03-21 00:00:00,30.55,,ft,BP-4
2001-03-21 00:00:00,-99.0,,ft,BP-5
1998-02-27 00:00:00,0.65,,ft,Cell2-LDS
2001-03-21 00:00:00,-99.0,,ft,BP-6
2001-03-21 00:00:00,-99.0,,ft,BP-7
2001-03-21 00:00:00,-99.0,,ft,BP-8
2001-03-21 00:00:00,-99.0,,ft,L3-19
2001-03-21 00:00:00,-99.0,,ft,L3-45
2001-03-21 00:00:00,21.82,,ft,L4-31
2001-05-10 00:00:00,-99.0,,ft,BP-8
2001-09-12 00:00:00,-99.0,,ft,L3-19
2001-09-12 00:00:00,19.32,,ft,L4-31
2001-09-12 00:00:00,25.71,,ft,BP-1
1998-03-02 00:00:00,0.72,,ft,Cell2-LDS
2001-09-12 00:00:00,23.9,,ft,BP-2
2001-09-12 00:00:00,30.28,,ft,BP-4
2001-09-12 00:00:00,-99.0,,ft,BP-5
2001-09-12 00:00:00,-99.0,,ft,BP-6
2001-09-12 00:00:00,-99.0,,ft,BP-7
2001-09-12 00:00:00,-99.0,,ft,BP-8
2001-09-12 00:00:00,46.54,,ft,BP-10
2001-09-12 00:00:00,-99.0,,ft,BP-10A
2001-09-12 00:00:00,39.28,,ft,BP-11
2001-09-12 00:00:00,-99.0,,ft,BP-11A
1998-03-03 00:00:00,0.53,,ft,Cell2-LDS
2001-09-12 00:00:00,38.85,,ft,BP-12
2001-09-12 00:00:00,-99.0,,ft,BP-12A
2001-09-12 00:00:00,39.0,,ft,BP-13
2001-09-12 00:00:00,-99.0,,ft,BP-13A
2001-05-10 00:00:00,-99.0,,ft,L3-19
2001-05-10 00:00:00,-99.0,,ft,L3-45
2001-05-10 00:00:00,20.25,,ft,L4-31
2001-05-10 00:00:00,25.51,,ft,BP-1
2001-05-10 00:00:00,24.38,,ft,BP-2
2001-05-10 00:00:00,30.52,,ft,BP-4
1998-03-04 00:00:00,0.57,,ft,Cell2-LDS
2001-05-10 00:00:00,-99.0,,ft,BP-5
2001-05-10 00:00:00,-99.0,,ft,BP-6
2001-05-10 00:00:00,-99.0,,ft,BP-7
2001-05-10 00:00:00,46.9,,ft,BP-10
2001-05-10 00:00:00,-99.0,,ft,BP-10A
2001-05-10 00:00:00,39.54,,ft,BP-11
2001-05-10 00:00:00,-99.0,,ft,BP-11A
2001-05-10 00:00:00,38.95,,ft,BP-12
2001-05-10 00:00:00,-99.0,,ft,BP-12A
2001-05-10 00:00:00,39.08,,ft,BP-13
1998-03-05 00:00:00,0.59,,ft,Cell2-LDS
2001-05-10 00:00:00,-99.0,,ft,BP-13A
2001-09-12 00:00:00,-99.0,,ft,L3-45
2000-11-13 00:00:00,-99.0,,ft,L3-19
2000-11-13 00:00:00,-99.0,,ft,L3-45
2000-11-13 00:00:00,21.25,,ft,L4-31
2000-11-13 00:00:00,25.79,,ft,BP-1
2000-11-13 00:00:00,24.41,,ft,BP-2
2000-11-13 00:00:00,30.65,,ft,BP-4
2000-11-13 00:00:00,-99.0,,ft,BP-5
2000-11-13 00:00:00,-99.0,,ft,BP-6
1998-03-09 00:00:00,0.67,,ft,Cell2-LDS
2000-11-13 00:00:00,-99.0,,ft,BP-7
2000-11-13 00:00:00,-99.0,,ft,BP-8
2000-11-13 00:00:00,46.75,,ft,BP-10
2000-11-13 00:00:00,-99.0,,ft,BP-10A
2000-11-13 00:00:00,40.42,,ft,BP-11
2000-11-13 00:00:00,-99.0,,ft,BP-11A
2000-11-13 00:00:00,39.26,,ft,BP-12
2000-11-13 00:00:00,-99.0,,ft,BP-12A
2000-11-13 00:00:00,39.48,,ft,BP-13
2000-11-13 00:00:00,-99.0,,ft,BP-13A
1998-03-10 00:00:00,0.7,,ft,Cell2-LDS
1998-12-01 00:00:00,26.12,,ft,BP-1
1998-12-01 00:00:00,51.4,,ft,BP-10
1998-12-01 00:00:00,42.34,,ft,BP-11
1998-12-01 00:00:00,41.6,,ft,BP-12
1998-12-01 00:00:00,41.12,,ft,BP-13
1998-12-01 00:00:00,26.9,,ft,BP-2
1998-12-01 00:00:00,32.76,,ft,BP-4
1998-12-01 00:00:00,29.73,,ft,L4-31
2001-12-04 00:00:00,-99.0,,ft,L3-45
2001-12-04 00:00:00,-99.0,,ft,L3-19
1998-03-11 00:00:00,0.52,,ft,Cell2-LDS
2002-01-03 00:00:00,3.9,,ft,Cell1-LCS
2002-02-28 00:00:00,1.73,,ft,Cell2-LCS
2002-04-25 00:00:00,0.5,,ft,Cell1-LDS
2002-01-18 00:00:00,0.14,,ft,Cell1-PS
2002-01-22 00:00:00,0.14,,ft,Cell1-PS
2002-01-23 00:00:00,0.14,,ft,Cell1-PS
2002-01-24 00:00:00,0.14,,ft,Cell1-PS
2002-01-25 00:00:00,0.14,,ft,Cell1-PS
2002-01-29 00:00:00,0.14,,ft,Cell1-PS
2002-01-30 00:00:00,0.14,,ft,Cell1-PS
1998-03-12 00:00:00,0.56,,ft,Cell2-LDS
2002-01-31 00:00:00,0.14,,ft,Cell1-PS
2002-02-01 00:00:00,0.14,,ft,Cell1-PS
2002-02-05 00:00:00,0.14,,ft,Cell1-PS
2002-02-06 00:00:00,0.14,,ft,Cell1-PS
2002-02-07 00:00:00,0.14,,ft,Cell1-PS
2002-02-08 00:00:00,0.14,,ft,Cell1-PS
2002-02-12 00:00:00,0.14,,ft,Cell1-PS
2002-02-13 00:00:00,0.14,,ft,Cell1-PS
2002-02-14 00:00:00,0.14,,ft,Cell1-PS
2002-02-15 00:00:00,0.14,,ft,Cell1-PS
1996-12-12 00:00:00,1.84,,ft,Cell1-LCS
1998-03-16 00:00:00,0.64,,ft,Cell2-LDS
2002-02-19 00:00:00,0.14,,ft,Cell1-PS
2002-02-20 00:00:00,0.14,,ft,Cell1-PS
2002-02-21 00:00:00,0.14,,ft,Cell1-PS
2002-02-22 00:00:00,0.14,,ft,Cell1-PS
2002-02-27 00:00:00,0.14,,ft,Cell1-PS
2002-02-28 00:00:00,0.14,,ft,Cell1-PS
2002-03-05 00:00:00,0.14,,ft,Cell1-PS
2002-03-06 00:00:00,0.14,,ft,Cell1-PS
2002-03-07 00:00:00,0.14,,ft,Cell1-PS
2002-03-08 00:00:00,0.14,,ft,Cell1-PS
1998-03-17 00:00:00,0.66,,ft,Cell2-LDS
2002-03-12 00:00:00,0.14,,ft,Cell1-PS
2002-03-13 00:00:00,0.14,,ft,Cell1-PS
2002-03-14 00:00:00,0.14,,ft,Cell1-PS
2002-03-15 00:00:00,0.14,,ft,Cell1-PS
2002-03-19 00:00:00,0.14,,ft,Cell1-PS
2002-03-20 00:00:00,0.14,,ft,Cell1-PS
2002-03-21 00:00:00,0.14,,ft,Cell1-PS
2002-03-22 00:00:00,0.14,,ft,Cell1-PS
2002-03-25 00:00:00,0.14,,ft,Cell1-PS
2002-03-26 00:00:00,0.14,,ft,Cell1-PS
1998-03-18 00:00:00,0.69,,ft,Cell2-LDS
2002-03-27 00:00:00,0.14,,ft,Cell1-PS
2002-03-28 00:00:00,0.14,,ft,Cell1-PS
2002-04-02 00:00:00,0.14,,ft,Cell1-PS
2002-04-03 00:00:00,0.14,,ft,Cell1-PS
2002-04-04 00:00:00,0.14,,ft,Cell1-PS
2002-04-05 00:00:00,0.14,,ft,Cell1-PS
2002-04-09 00:00:00,0.14,,ft,Cell1-PS
2002-04-10 00:00:00,0.14,,ft,Cell1-PS
2002-04-11 00:00:00,0.14,,ft,Cell1-PS
2002-04-12 00:00:00,0.14,,ft,Cell1-PS
1998-03-19 00:00:00,0.51,,ft,Cell2-LDS
2002-04-16 00:00:00,0.29,,ft,Cell1-PS
2001-12-04 00:00:00,-99.0,,ft,L4-31
2001-12-04 00:00:00,25.05,,ft,BP-1
2001-12-04 00:00:00,23.08,,ft,BP-2
2001-12-04 00:00:00,29.69,,ft,BP-4
2001-12-04 00:00:00,-99.0,,ft,BP-5
2001-12-04 00:00:00,-99.0,,ft,BP-6
2001-12-04 00:00:00,-99.0,,ft,BP-7
2001-12-04 00:00:00,-99.0,,ft,BP-8
2001-12-04 00:00:00,45.42,,ft,BP-10
1998-03-23 00:00:00,0.6,,ft,Cell2-LDS
2001-12-04 00:00:00,-99.0,,ft,BP-10A
2001-12-04 00:00:00,38.76,,ft,BP-11
2001-12-04 00:00:00,-99.0,,ft,BP-11A
2001-12-04 00:00:00,38.82,,ft,BP-12
2001-12-04 00:00:00,-99.0,,ft,BP-12A
2001-12-04 00:00:00,38.7,,ft,BP-13
2001-12-04 00:00:00,-99.0,,ft,BP-13A
2002-02-21 00:00:00,1.88,,ft,SSRB South
2002-03-05 00:00:00,19.16,,ft,L4-31
2002-03-05 00:00:00,25.12,,ft,BP-1
1998-03-24 00:00:00,0.61,,ft,Cell2-LDS
2002-03-05 00:00:00,23.2,,ft,BP-2
2002-03-05 00:00:00,29.9,,ft,BP-4
